SensorID,time,latitude,longitude,bin0,bin1,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin2,bin20,bin21,bin22,bin23,bin3,bin4,bin5,bin6,bin7,bin8,bin9,humidity,temperature,pm25,no2,datetime,geohash
Boston_CS01A,1644587952,42.406059,-71.11647,85,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.8,8.7,2.215318857,14.91774805,2022-02-11 13:59:12,drt3jx
Boston_CS01A,1644587957,42.406059,-71.11647,87,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,45.7,8.7,2.24255834,14.91774805,2022-02-11 13:59:17,drt3jx
Boston_CS01A,1644587962,42.406059,-71.116478,89,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,45.6,8.7,2.243145576,14.91774805,2022-02-11 13:59:22,drt3jx
Boston_CS01A,1644587967,42.406059,-71.116486,113,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,45.5,8.7,2.242699083,14.91774805,2022-02-11 13:59:27,drt3jx
Boston_CS01A,1644587972,42.406063,-71.116501,73,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,45.5,8.8,1.99688892,14.91774805,2022-02-11 13:59:32,drt3jx
Boston_CS01A,1644587977,42.406067,-71.116516,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45.6,8.8,1.982766962,14.91774805,2022-02-11 13:59:37,drt3jx
Boston_CS01A,1644587982,42.406071,-71.116524,87,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,45.5,8.8,2.038339758,14.91774805,2022-02-11 13:59:42,drt3jx
Boston_CS01A,1644587987,42.406075,-71.116539,82,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,45.1,8.7,2.038339758,14.91774805,2022-02-11 13:59:47,drt3jx
Boston_CS01A,1644587992,42.406078,-71.116547,63,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,44.9,8.7,2.065917528,14.91774805,2022-02-11 13:59:52,drt3jx
Boston_CS01A,1644587997,42.406078,-71.116554,107,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,2,1,0,0,0,44.7,8.7,2.087279482,14.91774805,2022-02-11 13:59:57,drt3jx
Boston_CS01A,1644588002,42.406075,-71.116562,91,7,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,1,0,44.7,8.7,2.065917528,14.91774805,2022-02-11 14:00:02,drt3jx
Boston_CS01A,1644588007,42.406071,-71.11657,109,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,0,0,0,44.6,8.7,2.038339758,14.91774805,2022-02-11 14:00:07,drt3jx
Boston_CS01A,1644588012,42.406067,-71.116577,104,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,44.7,8.6,2.001532655,14.91774805,2022-02-11 14:00:12,drt3jx
Boston_CS01A,1644588017,42.406067,-71.11657,95,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,1,44.5,8.6,2.030423517,14.91774805,2022-02-11 14:00:17,drt3jx
Boston_CS01A,1644588022,42.406071,-71.116554,119,8,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,2,0,0,0,44.4,8.6,2.121641743,14.91774805,2022-02-11 14:00:22,drt3jx
Boston_CS01A,1644588027,42.406075,-71.116539,109,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44.5,8.6,1.968052681,14.91774805,2022-02-11 14:00:27,drt3jx
Boston_CS01A,1644588032,42.406078,-71.116524,90,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,44.5,8.6,2.032156611,14.91774805,2022-02-11 14:00:32,drt3jx
Boston_CS01A,1644588037,42.406082,-71.116516,103,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,1,0,44.5,8.6,2.0556628,14.91774805,2022-02-11 14:00:37,drt3jx
Boston_CS01A,1644588042,42.406082,-71.116508,103,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,44.4,8.6,2.03365999,14.91774805,2022-02-11 14:00:42,drt3jx
Boston_CS01A,1644588047,42.406086,-71.116501,104,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,44.5,8.6,2.013265543,14.91774805,2022-02-11 14:00:47,drt3jx
Boston_CS01A,1644588052,42.406094,-71.116493,119,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,1,0,0,0,0,44.6,8.7,2.078419203,14.91774805,2022-02-11 14:00:52,drt3jx
Boston_CS01A,1644588057,42.406101,-71.116486,93,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,44.6,8.7,2.013439276,14.91774805,2022-02-11 14:00:57,drt3jx
Boston_CS01A,1644588062,42.406101,-71.116486,127,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,44.6,8.7,2.035033181,14.91774805,2022-02-11 14:01:02,drt3jx
Boston_CS01A,1644588067,42.406101,-71.116478,89,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,44.7,8.7,2.033633148,14.91774805,2022-02-11 14:01:07,drt3jx
Boston_CS01A,1644588072,42.406105,-71.116486,95,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,44.7,8.7,2.034995013,14.91774805,2022-02-11 14:01:12,drt3jx
Boston_CS01A,1644588077,42.406105,-71.116486,97,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,44.7,8.7,2.034138138,14.91774805,2022-02-11 14:01:17,drt3jx
Boston_CS01A,1644588082,42.406105,-71.116486,113,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,3,0,0,0,0,44.5,8.7,2.104008918,14.91774805,2022-02-11 14:01:22,drt3jx
Boston_CS01A,1644588087,42.406101,-71.116486,113,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,44.4,8.7,2.050638231,14.91774805,2022-02-11 14:01:27,drt3jx
Boston_CS01A,1644588092,42.406101,-71.116478,78,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44.2,8.7,1.965522119,14.91774805,2022-02-11 14:01:32,drt3jx
Boston_CS01A,1644588097,42.406101,-71.11647,107,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,1,44.2,8.7,2.021092503,14.91774805,2022-02-11 14:01:37,drt3jx
Boston_CS01A,1644588102,42.406101,-71.116463,96,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,44.2,8.8,2.018299052,14.91774805,2022-02-11 14:01:42,drt3jx
Boston_CS01A,1644588107,42.406097,-71.116463,102,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,44.0,8.7,2.01845227,14.91774805,2022-02-11 14:01:47,drt3jx
Boston_CS02A,1644588108,42.406033,-71.116425,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3,8.3,2.308328993,14.91774805,2022-02-11 14:01:48,drt3jx
Boston_CS01A,1644588112,42.40609,-71.116463,90,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,43.9,8.7,1.97659348,14.91774805,2022-02-11 14:01:52,drt3jx
Boston_CS02A,1644588113,42.406033,-71.116425,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6,8.3,2.308328993,14.91774805,2022-02-11 14:01:53,drt3jx
Boston_CS01A,1644588117,42.406082,-71.116463,113,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,1,43.8,8.7,2.028223,14.91774805,2022-02-11 14:01:57,drt3jx
Boston_CS02A,1644588118,42.406033,-71.116432,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,48.3,8.3,2.82402712,14.91774805,2022-02-11 14:01:58,drt3jx
Boston_CS01A,1644588122,42.406078,-71.116463,86,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,43.9,8.7,2.021932891,14.91774805,2022-02-11 14:02:02,drt3jx
Boston_CS02A,1644588123,42.406036,-71.116432,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48.2,8.3,2.459353992,14.91774805,2022-02-11 14:02:03,drt3jx
Boston_CS01A,1644588127,42.406071,-71.116463,104,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,1,1,0,0,43.9,8.8,2.088109207,14.91774805,2022-02-11 14:02:07,drt3jx
Boston_CS02A,1644588128,42.406044,-71.11644,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3,8.4,2.308328993,14.91774805,2022-02-11 14:02:08,drt3jx
Boston_CS01A,1644588132,42.406059,-71.116463,94,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,43.9,8.8,2.018299052,14.91774805,2022-02-11 14:02:12,drt3jx
Boston_CS02A,1644588133,42.406052,-71.11644,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,48.3,8.4,2.82402712,14.91774805,2022-02-11 14:02:13,drt3jx
Boston_CS01A,1644588137,42.406055,-71.116463,92,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,1,43.9,8.8,2.111572181,14.91774805,2022-02-11 14:02:17,drt3jx
Boston_CS02A,1644588138,42.406055,-71.116447,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,48.5,8.4,2.820689734,14.91774805,2022-02-11 14:02:18,drt3jx
Boston_CS01A,1644588142,42.406055,-71.116463,76,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,3,4,0,0,43.9,8.8,2.266551712,14.91774805,2022-02-11 14:02:22,drt3jx
Boston_CS02A,1644588143,42.406059,-71.116447,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,48.5,8.4,2.789116717,14.91774805,2022-02-11 14:02:23,drt3jx
Boston_CS01A,1644588147,42.406059,-71.116463,101,7,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,2,0,2,1,43.9,8.8,2.193988288,14.91774805,2022-02-11 14:02:27,drt3jx
Boston_CS02A,1644588148,42.406063,-71.116447,19,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,48.5,8.4,2.830956907,14.91774805,2022-02-11 14:02:28,drt3jx
Boston_CS01A,1644588152,42.406071,-71.116463,92,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,44.0,8.9,2.029429065,14.91774805,2022-02-11 14:02:32,drt3jx
Boston_CS02A,1644588153,42.406063,-71.116455,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48.5,8.4,2.467252311,14.91774805,2022-02-11 14:02:33,drt3jx
Boston_CS01A,1644588157,42.406078,-71.11647,97,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,43.9,8.8,1.979805381,14.91774805,2022-02-11 14:02:37,drt3jx
Boston_CS02A,1644588158,42.406063,-71.116455,23,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48.5,8.5,2.390583813,14.91774805,2022-02-11 14:02:38,drt3jx
Boston_CS01A,1644588162,42.406086,-71.116478,96,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,43.9,8.8,2.029246556,14.91774805,2022-02-11 14:02:42,drt3jx
Boston_CS02A,1644588163,42.406063,-71.116455,27,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,48.7,8.5,2.816425685,14.91774805,2022-02-11 14:02:43,drt3jx
Boston_CS01A,1644588167,42.406086,-71.11647,81,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,43.9,8.9,1.987243526,14.91774805,2022-02-11 14:02:47,drt3jx
Boston_CS02A,1644588168,42.406063,-71.116463,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,48.8,8.5,2.843532545,14.91774805,2022-02-11 14:02:48,drt3jx
Boston_CS01A,1644588172,42.406086,-71.116478,106,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,1,2,1,0,0,43.9,8.9,2.137275214,14.91774805,2022-02-11 14:02:52,drt3jx
Boston_CS02A,1644588173,42.406059,-71.11647,15,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,48.8,8.5,2.471543326,14.91774805,2022-02-11 14:02:53,drt3jx
Boston_CS01A,1644588177,42.40609,-71.116486,101,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,43.8,8.9,2.031134228,14.91774805,2022-02-11 14:02:57,drt3jx
Boston_CS02A,1644588178,42.406059,-71.11647,18,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48.8,8.5,2.336101432,14.91774805,2022-02-11 14:02:58,drt3jx
Boston_CS01A,1644588182,42.406097,-71.116493,92,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,1,0,0,43.7,8.9,2.04369981,14.91774805,2022-02-11 14:03:02,drt3jx
Boston_CS02A,1644588183,42.406059,-71.11647,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,48.7,8.6,2.843532545,14.91774805,2022-02-11 14:03:03,drt3jx
Boston_CS01A,1644588187,42.406101,-71.116493,82,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,2,1,0,43.7,8.9,2.126014941,14.91774805,2022-02-11 14:03:07,drt3jx
Boston_CS02A,1644588188,42.406063,-71.116478,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4,8.6,2.313266301,14.91774805,2022-02-11 14:03:08,drt3jx
Boston_CS01A,1644588192,42.406109,-71.116493,108,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,43.8,8.9,2.028063498,14.91774805,2022-02-11 14:03:12,drt3jx
Boston_CS02A,1644588193,42.406063,-71.116478,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,48.4,8.6,2.469690239,14.91774805,2022-02-11 14:03:13,drt3jx
Boston_CS01A,1644588197,42.406113,-71.116493,91,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,43.8,8.9,2.043219925,14.91774805,2022-02-11 14:03:17,drt3jx
Boston_CS02A,1644588198,42.406063,-71.11647,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,48.3,8.6,2.794973664,14.91774805,2022-02-11 14:03:18,drt3jx
Boston_CS01A,1644588202,42.406116,-71.116493,82,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,43.8,8.9,2.067272567,14.91774805,2022-02-11 14:03:22,drt3jx
Boston_CS02A,1644588203,42.406063,-71.11647,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48.3,8.6,2.689674472,14.91774805,2022-02-11 14:03:23,drt3jx
Boston_CS01A,1644588207,42.406124,-71.116501,90,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,1,0,43.9,8.9,2.100254736,14.91774805,2022-02-11 14:03:27,drt3jx
Boston_CS02A,1644588208,42.406067,-71.11647,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48.3,8.6,2.689674472,14.91774805,2022-02-11 14:03:28,drt3jx
Boston_CS01A,1644588212,42.40612,-71.116508,85,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,43.9,9.0,2.03035331,14.91774805,2022-02-11 14:03:32,drt3jx
Boston_CS02A,1644588213,42.406071,-71.11647,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3,8.6,2.313266301,14.91774805,2022-02-11 14:03:33,drt3jx
Boston_CS01A,1644588217,42.406113,-71.116524,87,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,43.8,9.0,2.031701567,14.91774805,2022-02-11 14:03:37,drt3jx
Boston_CS02A,1644588218,42.406071,-71.11647,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9,8.7,2.313266301,14.91774805,2022-02-11 14:03:38,drt3jx
Boston_CS01A,1644588222,42.406101,-71.116554,74,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.7,9.0,1.97998552,14.91774805,2022-02-11 14:03:42,drt3jx
Boston_CS02A,1644588223,42.406075,-71.11647,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.8,8.7,2.730608235,14.91774805,2022-02-11 14:03:43,drt3jx
Boston_CS01A,1644588227,42.406097,-71.116562,107,4,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,43.6,9.0,2.053101852,14.91774805,2022-02-11 14:03:47,drt3jx
Boston_CS02A,1644588228,42.406071,-71.11647,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47.7,8.7,2.351365528,14.91774805,2022-02-11 14:03:48,drt3jx
Boston_CS01A,1644588232,42.406101,-71.11657,120,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,43.6,9.0,2.122254591,14.91774805,2022-02-11 14:03:52,drt3jx
Boston_CS02A,1644588233,42.406071,-71.11647,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,47.6,8.7,2.794973664,14.91774805,2022-02-11 14:03:53,drt3jx
Boston_CS01A,1644588237,42.406109,-71.11657,82,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,43.5,9.0,2.033689434,14.91774805,2022-02-11 14:03:57,drt3jx
Boston_CS02A,1644588238,42.406071,-71.11647,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,8.7,2.313266301,14.91774805,2022-02-11 14:03:58,drt3jx
Boston_CS01A,1644588242,42.406124,-71.116562,72,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,43.6,9.0,2.033854453,14.91774805,2022-02-11 14:04:02,drt3jx
Boston_CS02A,1644588243,42.406067,-71.11647,20,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,47.5,8.7,2.893243521,14.91774805,2022-02-11 14:04:03,drt3jx
Boston_CS01A,1644588247,42.406136,-71.116554,76,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,43.5,9.1,2.031792664,14.91774805,2022-02-11 14:04:07,drt3jx
Boston_CS02A,1644588248,42.406067,-71.116478,21,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,47.3,8.7,2.840071502,14.91774805,2022-02-11 14:04:08,drt3jx
Boston_CS01A,1644588252,42.406147,-71.116554,76,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,0,43.5,9.1,2.107469432,14.91774805,2022-02-11 14:04:12,drt3jx
Boston_CS02A,1644588253,42.406063,-71.116478,21,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,47.2,8.8,2.739753454,14.91774805,2022-02-11 14:04:13,drt3jx
Boston_CS01A,1644588257,42.406155,-71.116554,109,9,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,43.4,9.1,2.06877858,14.91774805,2022-02-11 14:04:17,drt3jx
Boston_CS02A,1644588258,42.406067,-71.116486,22,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,47.1,8.8,2.769026741,14.91774805,2022-02-11 14:04:18,drt3jx
Boston_CS01A,1644588262,42.406158,-71.116547,83,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,43.3,9.1,2.070717594,14.91774805,2022-02-11 14:04:22,drt3jx
Boston_CS02A,1644588263,42.406071,-71.116486,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.1,8.8,2.719038703,14.91774805,2022-02-11 14:04:23,drt3jx
Boston_CS01A,1644588267,42.406158,-71.116547,88,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,3,0,0,0,0,43.2,9.1,2.092684396,14.91774805,2022-02-11 14:04:27,drt3jx
Boston_CS02A,1644588268,42.406075,-71.116486,17,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,47.0,8.8,2.850421532,14.91774805,2022-02-11 14:04:28,drt3jx
Boston_CS01A,1644588272,42.406158,-71.116547,73,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,43.2,9.1,2.014024169,14.91774805,2022-02-11 14:04:32,drt3jx
Boston_CS02A,1644588273,42.406075,-71.116486,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,8.8,2.689674472,14.91774805,2022-02-11 14:04:33,drt3jx
Boston_CS01A,1644588277,42.406155,-71.116554,93,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,43.1,9.1,2.009293664,14.91774805,2022-02-11 14:04:37,drt3jx
Boston_CS02A,1644588278,42.406078,-71.116486,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46.9,8.8,2.739753454,14.91774805,2022-02-11 14:04:38,drt3jx
Boston_CS01A,1644588282,42.406151,-71.116562,74,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,43.0,9.2,2.03176733,14.91774805,2022-02-11 14:04:42,drt3jx
Boston_CS02A,1644588283,42.406078,-71.116486,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,46.8,8.9,2.704216082,14.91774805,2022-02-11 14:04:43,drt3jx
Boston_CS01A,1644588287,42.406147,-71.116562,89,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,42.9,9.2,2.033591639,14.91774805,2022-02-11 14:04:47,drt3jx
Boston_CS02A,1644588288,42.406078,-71.116486,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6,8.9,2.313266301,14.91774805,2022-02-11 14:04:48,drt3jx
Boston_CS02A,1644588293,42.406082,-71.116486,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.6,8.9,2.466782712,14.91774805,2022-02-11 14:04:53,drt3jx
Boston_CS01A,1644588293,42.406147,-71.116562,91,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,42.7,9.2,2.041092393,14.91774805,2022-02-11 14:04:53,drt3jx
Boston_CS01A,1644588298,42.406147,-71.116562,96,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,42.6,9.1,1.980558407,14.91774805,2022-02-11 14:04:58,drt3jx
Boston_CS02A,1644588298,42.406082,-71.116478,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,46.8,8.9,2.843532545,14.91774805,2022-02-11 14:04:58,drt3jx
Boston_CS01A,1644588303,42.406143,-71.116554,66,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,42.7,9.2,2.030279914,14.91774805,2022-02-11 14:05:03,drt3jx
Boston_CS02A,1644588303,42.406082,-71.116478,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.0,8.9,2.769026741,14.91774805,2022-02-11 14:05:03,drt3jx
Boston_CS01A,1644588308,42.406143,-71.116554,71,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,42.7,9.2,1.980558407,14.91774805,2022-02-11 14:05:08,drt3jx
Boston_CS02A,1644588308,42.406086,-71.116486,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,47.0,8.9,2.71178412,14.91774805,2022-02-11 14:05:08,drt3jx
Boston_CS01A,1644588313,42.406143,-71.116554,106,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,42.7,9.2,2.090555243,14.91774805,2022-02-11 14:05:13,drt3jx
Boston_CS02A,1644588313,42.406086,-71.116486,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,46.9,8.9,2.773350003,14.91774805,2022-02-11 14:05:13,drt3jx
Boston_CS01A,1644588318,42.406139,-71.116539,75,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,42.7,9.2,2.032193927,14.91774805,2022-02-11 14:05:18,drt3jx
Boston_CS02A,1644588318,42.40609,-71.116486,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.9,8.9,2.689674472,14.91774805,2022-02-11 14:05:18,drt3jx
Boston_CS01A,1644588323,42.406136,-71.116531,47,8,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,42.8,9.2,1.980558407,14.91774805,2022-02-11 14:05:23,drt3jx
Boston_CS02A,1644588323,42.406094,-71.116486,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46.8,9.0,2.843532545,14.91774805,2022-02-11 14:05:23,drt3jx
Boston_CS02A,1644588328,42.406097,-71.116486,23,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,46.7,9.0,2.516258511,14.91774805,2022-02-11 14:05:28,drt3jx
Boston_CS01A,1644588328,42.406132,-71.116531,97,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,42.8,9.2,2.013626376,14.91774805,2022-02-11 14:05:28,drt3jx
Boston_CS02A,1644588333,42.406105,-71.116486,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,46.4,9.0,2.390583813,14.91774805,2022-02-11 14:05:33,drt3jx
Boston_CS01A,1644588333,42.406128,-71.116531,64,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.7,9.2,1.97510782,14.91774805,2022-02-11 14:05:33,drt3jx
